user_id,region,country,account_created,account_age_days,account_status,preferred_payment,avg_monthly_transactions,lifetime_value_usd,has_verified_email,has_verified_phone
UE16A12A7C50F,Europe,DE,2024-06-21,579,inactive,card,8,2766.3,True,True
U3344781F4A0D,North America,CA,2024-06-15,585,active,card,23,12.7,True,True
U02358800EBB1,Latin America,AR,2025-07-11,194,active,card,1,1541.69,True,False
UBEEC4B7C30F1,North America,US,2024-01-13,739,active,card,0,136.51,True,True
U3378462DAEFD,Latin America,CO,2024-11-24,423,active,card,25,9.66,True,True
U3F0C08DF39E2,Europe,NL,2025-12-18,34,active,bank,5,5.23,True,True
U479027039389,Latin America,CL,2025-06-29,206,active,bank,2,19.65,True,True
U8669422A84C6,Europe,DE,2024-12-28,389,active,card,9,440.46,True,True
U71ACF3286A70,Asia Pacific,SG,2025-03-05,322,active,card,14,13.91,True,True
UB13F8C2FAA5F,Europe,DE,2024-12-20,397,active,balance,30,249.89,True,True
U66C3FCDC156C,Asia Pacific,KR,2025-09-11,132,active,card,5,51.48,True,True
U5DF19F3F286F,North America,CA,2024-04-25,636,active,card,1,140.67,True,True
U296043B9597D,Asia Pacific,KR,2025-12-01,51,active,card,22,1684.54,True,True
UDBF51E579A07,North America,CA,2024-07-11,559,active,card,7,235.74,True,True
U086D962A77B0,Asia Pacific,JP,2025-07-29,176,active,card,24,96.39,True,False
U45EEEECEA445,Asia Pacific,JP,2025-02-19,336,active,balance,15,1725.92,True,False
U148153ADC834,North America,MX,2024-09-07,501,active,card,0,33.76,True,True
UBC59C626E127,North America,MX,2026-01-19,2,active,bank,6,534.4,True,True
UCA46ED3BE966,Europe,DE,2025-11-25,57,active,card,5,0.34,True,True
U644776286049,North America,US,2023-10-15,829,active,card,1,300.58,True,False
UC483D06BE76A,Asia Pacific,JP,2025-10-31,82,active,card,1,2251.05,False,True
U903819E87126,Asia Pacific,IN,2025-09-04,139,active,bank,2,5.76,True,False
UF8DEA640C5E2,Europe,NL,2026-01-09,12,active,card,26,1019.34,True,True
U983D283AC498,Europe,UK,2026-01-05,16,active,card,11,193.99,True,True
UD23F0F679352,North America,MX,2024-07-04,566,active,card,4,24.06,True,True
U60614DF0D783,Europe,FR,2025-12-12,40,active,card,2,149.18,True,True
U22EE6CD44288,North America,MX,2025-07-28,177,active,card,5,40.31,True,True
U19BAC7AA2396,MEA,NG,2025-04-01,295,active,bank,3,2138.04,True,True
U11F34841985C,MEA,ZA,2026-01-13,8,active,bank,5,527.97,True,True
UC52C34DEF7E7,Asia Pacific,IN,2025-06-23,212,active,card,1,249.52,True,True
UEE88EA57511A,Asia Pacific,JP,2025-04-26,270,active,bank,6,62.76,True,True
U26F359B249B1,Latin America,CO,2023-07-28,908,active,card,2,208.07,True,False
U3B1BBC0AD54D,North America,US,2025-10-14,99,active,card,1,352.36,True,False
U15D3A48CC4BB,North America,CA,2025-02-16,339,active,card,1,614.45,True,False
UBBC06D679F24,Europe,ES,2025-06-27,208,active,balance,8,3.69,True,True
UC36470B51047,North America,CA,2023-12-23,760,inactive,card,6,7698.7,True,True
U2EC8E2479D64,North America,US,2025-11-25,57,active,balance,1,1.85,True,True
U971FDCE75564,Europe,NL,2026-01-07,14,active,card,1,250.22,True,False
UA011804CD0E5,North America,CA,2023-12-31,752,active,card,7,496.14,True,True
U43B7BCBEC1FB,North America,CA,2025-10-07,106,active,card,5,291.0,True,True
U656CB2A0CA15,Europe,IT,2025-09-07,136,active,bank,2,100.29,True,True
U495D97CC6BF1,Asia Pacific,IN,2022-03-04,1419,inactive,bank,3,146.41,True,True
U4D9FE486E722,North America,US,2025-09-10,133,active,card,20,141.79,True,True
U74305E0B7E8A,Latin America,CL,2025-09-27,116,active,card,6,728.13,True,True
U723A82D87615,Asia Pacific,KR,2025-09-13,130,active,balance,1,21.27,True,True
U7AAD71926251,Asia Pacific,AU,2025-12-24,28,active,bank,16,166.42,True,True
UB0B10ACF0F3B,North America,US,2024-07-22,548,active,card,5,212.2,True,True
UB514D020D72E,North America,CA,2025-07-10,195,active,card,8,8.04,True,True
U5FAEA831E950,Europe,NL,2025-04-02,294,active,bank,13,163.63,True,True
U7806D8D66BDD,North America,MX,2026-01-10,11,active,card,4,2235.88,True,True
U869AABA3C911,North America,MX,2022-01-02,1480,active,card,3,332.34,True,True
U48B53436875F,Latin America,CO,2025-12-05,47,active,card,17,56.51,True,True
UEE1F78EDD0C0,Europe,NL,2023-01-27,1090,active,card,9,626.51,True,True
U0F86FD59AE50,Europe,DE,2024-06-07,593,active,card,5,4511.7,True,True
U8A34E75D2799,North America,CA,2025-07-28,177,active,card,3,12.15,True,True
U192FCB78B202,MEA,AE,2025-11-24,58,active,card,9,125.8,True,False
UF91CF4E0E528,North America,US,2025-04-06,290,active,balance,4,205.33,True,True
U3F3927722818,North America,US,2024-01-16,736,active,bank,3,52.24,True,True
U7AF64457DC9A,Europe,NL,2025-11-14,68,suspended,bank,8,9.64,True,True
UE3A96A736905,Europe,FR,2026-01-12,9,suspended,balance,1,322.68,True,True
U267560611CE5,North America,US,2024-05-01,630,active,balance,13,1549.01,True,True
UAAA306551842,Asia Pacific,AU,2025-07-01,204,active,card,5,35.28,True,True
UEBB23A6CF62C,North America,MX,2025-12-01,51,active,card,14,221.22,True,True
UF6939BEFC3D9,North America,CA,2025-03-01,326,inactive,balance,4,7973.96,True,True
UD9583502C5C5,North America,CA,2025-03-07,320,inactive,bank,3,55.63,True,False
UCBDD7C5D8558,North America,MX,2025-12-05,47,inactive,bank,4,11103.74,True,False
U7F1EDCC3CCDE,MEA,SA,2025-03-01,326,suspended,card,7,44.28,True,True
U121C803D2665,North America,CA,2026-01-14,7,active,card,3,1220.26,True,False
U8F50A66629AF,North America,MX,2024-12-10,407,active,card,19,614.35,True,True
U1CC781B6EA44,Europe,ES,2025-12-20,32,active,card,3,8.62,True,False
U07CD33E135B3,North America,US,2025-07-13,192,active,card,3,817.21,True,True
U890E2292D045,Asia Pacific,IN,2025-07-22,183,inactive,balance,4,193.2,True,True
U8022D4BD17BB,Asia Pacific,IN,2022-07-29,1272,active,balance,0,87.14,True,True
U2626BF99DFAF,Asia Pacific,SG,2025-10-01,112,active,card,7,35.67,True,True
U42B3D43AA7F4,North America,US,2024-12-20,397,active,card,1,71.15,True,True
UA2B1876ED264,Europe,DE,2025-07-19,186,active,balance,1,17.39,True,True
U5384BC4FA095,North America,CA,2025-06-12,223,active,crypto,6,37.0,True,False
UA8FFC3854C46,Europe,IT,2024-09-15,493,active,bank,4,70.58,True,False
UD875B471CB40,Asia Pacific,IN,2024-06-26,574,inactive,card,9,138.06,True,True
U7CF6FF3D92DD,Europe,FR,2025-01-28,358,inactive,balance,45,171.5,True,True
U07E0727D22EC,Asia Pacific,JP,2025-01-26,360,active,bank,10,9293.82,True,True
U08CC07352A60,Europe,UK,2023-12-28,755,active,card,4,34.74,True,True
UD673FDD25C25,Europe,DE,2025-03-10,317,active,bank,3,0.43,True,True
UDADAE12F7502,North America,CA,2025-01-23,363,active,card,2,2473.03,True,True
U02723E5D1B3D,Europe,FR,2025-06-24,211,active,balance,4,10.54,True,True
UFCEA150AFF2D,North America,MX,2025-10-04,109,inactive,card,2,82.16,True,True
UB65717F24C66,Europe,DE,2021-11-10,1533,active,crypto,2,26.53,True,True
UBB4FE1DEE837,Asia Pacific,IN,2025-02-24,331,active,card,1,743.98,True,False
U977EDD2AA5E3,Europe,UK,2023-01-26,1091,active,balance,3,424.04,True,True
U9C4A16A020A3,North America,US,2025-06-09,226,active,bank,6,272.55,True,False
U2A6DB891D828,Europe,UK,2024-09-05,503,active,card,7,90.67,True,True
U11FB5AB0E35D,Latin America,CO,2024-01-16,736,active,card,2,1294.66,True,True
UFD4CB440273A,Latin America,BR,2025-11-04,78,active,card,5,1194.95,True,True
U12B7CDBA333F,North America,CA,2025-07-26,179,inactive,card,52,60.23,True,True
UA22D34F59D2A,North America,US,2023-08-18,887,active,card,2,228.51,True,True
U517D41AA7769,North America,CA,2024-09-13,495,active,balance,1,59.51,True,True
U6CEBD61A0AF2,North America,US,2025-05-30,236,active,bank,10,20.89,True,True
U86355ABBC736,MEA,SA,2025-08-24,150,active,balance,2,3518.32,True,True
UCC31CAAAA185,North America,MX,2024-11-26,421,active,card,2,1076.13,True,True
UCE5400211861,Asia Pacific,AU,2025-02-19,336,active,balance,3,1241.29,True,True
UB8592DCE7847,North America,US,2023-08-12,893,active,bank,2,31.69,True,True
U1E73A20AF1C5,Asia Pacific,IN,2024-11-05,442,active,balance,1,123.13,True,True
U9DDEACD458ED,North America,CA,2025-12-29,23,active,card,3,76.01,True,True
U754B016D73FE,Europe,FR,2025-11-02,80,active,card,6,497.04,True,True
U784AA470C588,North America,MX,2025-11-04,78,active,balance,2,146.41,True,True
U614E48005EE2,Europe,NL,2024-12-09,408,active,card,4,80.81,True,True
U2525813A7B8B,North America,CA,2023-07-21,915,active,card,10,131.46,True,True
UB54FB93B0819,Latin America,CO,2024-09-06,502,active,card,1,1045.35,True,True
U753B1D87E8DD,North America,US,2025-10-06,107,active,balance,7,1716.13,True,True
UD13DC2289DED,Latin America,CO,2025-07-28,177,active,balance,0,8.41,True,True
U251520E67E4D,North America,US,2025-05-21,245,active,bank,2,16.62,True,True
U38A6E1218DED,North America,MX,2025-12-22,30,active,balance,3,1303.7,True,False
U2ECB5D41B6BC,Europe,FR,2024-10-22,456,active,balance,1,1840.89,True,True
UA0BCA7B6B206,MEA,SA,2024-03-30,662,inactive,balance,2,4900.62,True,True
U66EC7776ADB9,North America,CA,2024-10-16,462,active,card,35,213.55,False,True
U666768D5D28D,Europe,DE,2024-02-27,694,inactive,bank,2,495.43,True,True
U37E1601D606F,Europe,DE,2026-01-01,20,active,bank,4,7.91,True,True
UE54C616783C5,Europe,ES,2024-11-15,432,active,balance,2,152.65,True,True
U3DDA2555A86A,North America,US,2025-06-26,209,active,bank,9,41.55,True,True
U5AD0155AABBD,North America,US,2025-01-10,376,active,crypto,3,417.52,True,False
U32F3F2988385,Europe,NL,2025-08-28,146,active,card,5,344.59,True,True
UF3C5D0BAD7F5,Europe,IT,2025-07-13,192,active,balance,2,327.95,True,False
U423303EC5CC6,North America,CA,2023-07-18,918,active,bank,3,1047.31,True,False
U993DC353091A,Latin America,AR,2024-02-22,699,active,card,4,328.77,True,True
U9507B3223D81,Europe,IT,2025-03-27,300,active,balance,2,884.51,True,True
U1B4E093BD58E,Europe,IT,2024-12-09,408,active,balance,3,384.55,True,True
U56E173352054,Asia Pacific,JP,2025-06-14,221,active,balance,4,1076.33,True,True
U63F2F554B920,MEA,AE,2025-02-08,347,active,card,2,146.72,True,False
UC9746896C258,North America,US,2025-10-22,91,active,bank,4,68.99,True,True
UE43B4AC02C56,Latin America,BR,2022-07-23,1278,active,balance,0,17.08,True,True
U39E22A21835C,Asia Pacific,SG,2024-05-10,621,active,card,1,56.32,True,True
U3D3ADC440B9A,Latin America,AR,2025-11-09,73,suspended,card,2,13.95,False,False
U510D4358A1F4,Asia Pacific,JP,2025-05-10,256,active,card,7,35.99,True,True
UF6CA1ADA0A69,Asia Pacific,AU,2022-04-06,1386,active,balance,3,196.31,True,True
U486163E82CC2,Asia Pacific,IN,2022-02-01,1450,suspended,card,5,6.8,False,True
UAA7D504D9433,Latin America,CL,2025-12-23,29,active,balance,5,373.27,True,True
UAEAED29853F1,North America,CA,2025-06-06,229,active,balance,5,159.04,True,True
UB1AB2FB2A425,Asia Pacific,KR,2023-03-16,1042,active,balance,10,11.45,True,False
U6ECB2C922A0A,Latin America,BR,2025-06-28,207,inactive,card,3,124.84,True,False
U024CF2ED131E,North America,MX,2025-07-25,180,active,bank,2,101.06,True,True
U86BC8FD62D48,Europe,NL,2023-10-28,816,active,card,3,18.63,True,True
U6F9C2C9A3AE0,North America,MX,2025-04-23,273,active,card,25,971.05,True,True
U4EFD1BBBDA18,North America,US,2025-03-10,317,active,card,1,4478.19,True,True
U8AE61A4FCB57,Latin America,AR,2024-10-01,477,active,card,6,520.29,True,True
U60BDF1A95411,Asia Pacific,IN,2025-02-15,340,active,balance,2,10.71,True,True
UE8FECEB0A655,Europe,IT,2025-11-21,61,active,bank,5,925.46,True,True
UF780D8706D64,North America,US,2025-05-09,257,active,card,12,5.37,True,True
U16D15AD6F327,North America,MX,2025-12-13,39,active,bank,4,1.23,True,True
U3148B4053C7F,North America,CA,2024-10-16,462,active,card,2,15.05,True,True
UFC4A5D24D0BC,Latin America,BR,2025-10-30,83,active,card,2,198.8,True,True
U82394C28D99D,Europe,UK,2025-10-15,98,active,card,41,774.58,True,True
U2825FF0A6365,Asia Pacific,IN,2025-09-07,136,active,bank,2,67.86,True,True
U9E4CF1A42C1A,Europe,UK,2024-12-25,392,active,bank,8,7.93,True,True
U06D803C23464,Europe,NL,2025-01-03,383,inactive,card,80,71.49,True,True
U672308C18F35,Asia Pacific,AU,2026-01-05,16,active,bank,2,62.67,True,True
UC5E0E8249C5D,North America,CA,2025-05-24,242,active,balance,2,45.76,True,True
U070FA749898B,North America,US,2025-11-10,72,active,balance,4,5.12,True,True
U865A84549FAD,Asia Pacific,IN,2024-04-14,647,active,card,4,4544.65,False,True
UFD7DA4F9C707,Asia Pacific,KR,2026-01-08,13,active,bank,3,944.34,True,True
U9ABA09E987D6,Latin America,CL,2025-01-25,361,active,card,9,481.39,False,True
U3F6933C4C866,North America,US,2025-12-27,25,active,bank,20,30.07,True,True
U07EE8D92E6AA,North America,CA,2024-12-07,410,inactive,card,15,27.81,True,False
UBC81F0C41260,North America,MX,2021-01-31,1816,active,card,10,97.16,True,True
UAEF6BC72C9B2,North America,CA,2025-08-27,147,active,card,5,363.72,True,False
U6A23D67CAAD7,North America,MX,2025-10-05,108,active,balance,5,130.06,True,True
U92EFB16A009D,North America,MX,2025-05-30,236,active,card,6,32.26,False,False
U8562BE12E0BC,Asia Pacific,SG,2024-07-18,552,active,bank,2,102.92,True,True
U638F054F80DF,Europe,DE,2022-03-15,1408,active,card,26,93.11,True,True
UD2EBC5915129,Latin America,AR,2025-07-10,195,suspended,card,12,132.78,True,True
U1089A8C3A9F0,North America,MX,2024-03-02,690,active,card,4,188.59,True,True
U80979B420669,Latin America,BR,2024-09-07,501,active,balance,3,146.99,True,True
U818B45B1ED62,North America,US,2025-04-07,289,inactive,balance,2,10.88,True,False
UEE97E9EB31B7,Latin America,BR,2025-01-30,356,active,balance,3,266.19,True,False
UCB52E3C981E9,North America,CA,2023-12-10,773,active,card,5,30.0,True,True
UF64F70D914DD,North America,CA,2024-01-27,725,active,card,2,33.64,True,True
UCD39CF72C10A,North America,US,2025-11-26,56,active,card,6,1.32,True,True
U370B14E2E152,Europe,NL,2025-11-17,65,active,crypto,18,947.09,True,True
U201379F79F57,Asia Pacific,JP,2024-07-06,564,active,card,4,68.69,True,True
U8670CBDE5648,North America,MX,2023-11-22,791,active,crypto,4,1676.85,True,True
U66D690D6F06D,North America,CA,2025-02-18,337,active,crypto,1,1796.08,True,False
U4C76D8E4B9AD,North America,MX,2025-11-01,81,active,card,4,132.64,True,True
UEDDCD178E14C,Asia Pacific,IN,2023-10-20,824,active,card,4,74.38,True,False
U01654BE8ECB0,North America,MX,2025-12-13,39,active,balance,3,374.84,True,True
U46B967C208D8,Asia Pacific,IN,2022-12-28,1120,active,bank,6,32.87,True,False
U0EC6A2040329,North America,MX,2025-07-20,185,active,card,3,217.1,True,True
UD1BD3BEFA20C,Asia Pacific,KR,2025-12-14,38,inactive,balance,0,556.89,True,True
U76C5970443F3,North America,US,2025-08-29,145,active,balance,32,19.04,True,True
U232B4ECBBB05,Latin America,AR,2025-04-13,283,active,bank,4,199.82,True,True
UE403A52578D0,North America,MX,2025-05-31,235,active,bank,1,115.85,True,True
U0239DC10E1E1,Latin America,CO,2025-12-07,45,active,card,5,33.07,True,True
UE5669951A538,Europe,ES,2026-01-14,7,active,crypto,1,2118.12,True,True
U48AFEC118C14,Europe,NL,2025-02-20,335,active,card,3,2427.15,True,True
UFC7ECD208736,Europe,ES,2025-12-24,28,active,balance,1,312.83,False,True
U09E84278086D,Asia Pacific,KR,2024-05-07,624,active,balance,5,57.04,True,True
U9A7BB6FEECD8,North America,US,2025-09-01,142,active,balance,1,86.0,True,False
U2306FCD26529,Europe,DE,2025-08-18,156,active,card,1,174.43,True,True
U9DA50858C678,North America,MX,2026-01-20,1,inactive,balance,20,151.21,False,True
UEBF356DCFFBA,Europe,IT,2023-09-23,851,active,bank,8,611.49,True,True
U96F7FF2F1ADF,North America,CA,2024-06-05,595,active,card,22,36706.4,True,True
UBEB0A285C40F,Asia Pacific,AU,2024-06-29,571,active,card,1,16.82,True,True
U3606B5FE37FB,Europe,ES,2025-12-08,44,active,balance,2,430.33,True,True
UF36D9C42CC06,Europe,ES,2025-12-30,22,active,balance,1,853.22,False,True
UD94B50D15B3C,North America,CA,2025-07-20,185,active,card,25,136.02,True,True
U2FB388CAF827,North America,MX,2025-07-20,185,inactive,bank,3,1447.89,True,False
U0E99A8A60394,North America,US,2025-03-17,310,active,card,4,14.59,True,True
U09196489D98F,North America,MX,2022-12-26,1122,active,card,3,39.55,True,False
UECCCAB0A482C,Europe,ES,2025-11-28,54,active,card,1,166.97,True,True
U6BE1CABFCEC5,Latin America,CO,2025-03-22,305,active,bank,24,16.75,True,True
U6C447E5905E9,Europe,NL,2025-12-23,29,active,balance,9,16.36,False,True
UE803F01D2433,North America,MX,2024-12-09,408,active,card,7,1483.8,True,True
UD831D5088477,Asia Pacific,AU,2023-11-18,795,active,card,2,9092.79,True,True
U8487EB27FFC2,Europe,UK,2024-11-10,437,active,bank,2,908.81,True,True
U93CA13642D83,Europe,NL,2024-04-09,652,active,bank,9,129.26,True,True
UA6BDF26C125D,Europe,UK,2026-01-19,2,active,card,12,1008.16,True,False
U0A28CA4C0ED3,MEA,ZA,2024-03-04,688,active,card,3,11888.76,True,True
U148889C56626,Europe,ES,2024-07-01,569,inactive,balance,12,148.46,False,False
U22D006A30585,North America,CA,2024-10-23,455,active,card,9,1551.54,True,False
U2F9B45682B64,North America,MX,2023-06-20,946,active,card,4,171.43,True,True
UC91D9630B481,Europe,IT,2025-10-21,92,active,balance,18,37.97,True,True
U77648F9364A9,Asia Pacific,KR,2021-03-04,1784,active,card,4,42.82,True,False
U3352FB2181B2,North America,MX,2025-02-06,349,inactive,card,0,318.16,True,True
U2DF944887699,North America,CA,2025-12-08,44,active,card,19,8712.91,True,True
U8BB73EC87DC9,Asia Pacific,SG,2024-03-06,686,inactive,card,13,35.79,True,True
U958CB024FF49,North America,CA,2025-11-16,66,suspended,bank,6,678.13,True,True
U7F1CB4021BEC,Asia Pacific,AU,2024-07-29,541,active,card,1,68.2,True,True
U11FD966EAC3D,Asia Pacific,KR,2026-01-10,11,active,crypto,12,567.63,True,False
U1C1271AA8877,Asia Pacific,SG,2026-01-01,20,inactive,balance,7,1218.19,True,True
U1B18A5EA1B5A,North America,MX,2024-09-24,484,active,card,1,484.36,True,True
UF939C4884F13,MEA,NG,2025-04-15,281,active,card,3,5.6,True,True
UB8E1A026FDA3,Asia Pacific,IN,2025-07-19,186,active,card,21,34.02,True,True
U4779272C2D2D,Latin America,CL,2021-02-20,1796,suspended,balance,4,61.28,True,False
UA5D3C4AA38C3,North America,MX,2025-07-30,175,active,card,6,200.31,True,True
UCE29540B99EE,Asia Pacific,JP,2025-08-19,155,active,card,8,0.74,True,False
UA9A2C60D47D2,North America,CA,2025-02-05,350,inactive,card,2,8110.02,True,True
UF8479C383198,North America,MX,2025-05-05,261,active,crypto,19,1717.87,True,True
UAD47D9BF9CEA,North America,CA,2025-06-03,232,inactive,card,3,450.75,True,True
UF969F6FD732D,Asia Pacific,KR,2023-10-04,840,active,bank,2,34.8,True,False
U7B698BB82DE9,North America,US,2025-08-22,152,active,card,3,28.28,True,False
UEE3EF4E0C49F,Asia Pacific,AU,2025-02-07,348,active,card,8,79.91,True,False
UDA5B88992E43,Europe,UK,2023-06-26,940,inactive,card,16,53.83,True,True
U120471E3BF37,North America,US,2023-01-16,1101,active,card,13,2681.77,False,True
U1A396D62CC5D,Latin America,AR,2025-10-15,98,active,card,7,116.38,True,True
U9E1134C6C349,North America,US,2025-07-14,191,active,card,1,1005.65,True,True
U4235133A0E2A,North America,US,2020-11-05,1903,active,crypto,5,57.73,True,True
U2360E8407ED9,Asia Pacific,AU,2025-07-03,202,active,card,4,209.3,True,True
U52C60153539C,North America,CA,2025-12-24,28,active,balance,4,195.88,True,True
UB4D395E83FAE,North America,US,2022-07-08,1293,active,bank,2,542.56,True,True
U091945A84CB9,Europe,FR,2025-10-09,104,inactive,card,1,31.47,True,True
UE2CADCD0AD6A,Latin America,CL,2025-07-17,188,inactive,card,7,84.68,True,True
UD44A03C94B5D,North America,US,2025-12-24,28,active,card,7,216.63,True,True
U77135E36AB51,Europe,UK,2025-11-25,57,inactive,card,7,3.4,True,True
UC16E37642869,Europe,ES,2025-10-25,88,inactive,card,0,80.31,True,True
U4A7845F7DE84,Asia Pacific,IN,2025-12-16,36,suspended,crypto,4,232.77,True,True
U4D6728E6BDFB,North America,CA,2023-11-28,785,active,card,8,1049.86,True,True
UB69F1F28D7DE,MEA,ZA,2023-03-25,1033,inactive,crypto,1,5.67,True,True
UCF32EFE2E4C5,Europe,IT,2025-11-03,79,active,bank,2,27.55,True,False
UB663107088D8,North America,CA,2025-12-12,40,active,card,20,545.99,True,False
U8C01103FBA9A,North America,MX,2025-04-01,295,active,card,3,3924.67,True,False
U77773F06D535,Latin America,CO,2024-09-28,480,active,card,7,105.96,True,True
UCA8E89693BE4,North America,US,2025-12-01,51,active,card,2,14.91,True,True
UA7D73587FF4B,North America,US,2024-02-06,715,active,card,7,0.71,True,True
UC769B821E812,Europe,ES,2025-01-22,364,active,card,5,110.45,True,True
U93D4FB9EADE1,Europe,FR,2025-09-07,136,active,balance,2,797.53,True,True
UEAD0C9DCD705,Europe,FR,2025-09-30,113,active,crypto,2,34.78,True,True
U40CEAB567291,North America,MX,2024-05-25,606,active,card,4,1461.08,True,False
UA71C7D36326A,North America,US,2026-01-18,3,inactive,bank,2,6391.88,True,True
U86AC6066540D,Asia Pacific,SG,2025-05-15,251,inactive,crypto,4,88.29,True,True
UDFE72423C556,Asia Pacific,KR,2024-03-08,684,active,card,1,415.1,True,True
U1E8D19FF2264,Europe,DE,2024-12-23,394,inactive,card,1,9.76,True,True
U3A120C995829,Europe,DE,2025-02-10,345,active,card,2,11.97,True,True
U27B6FF7D61E5,Europe,UK,2025-09-25,118,active,crypto,3,309.37,True,True
U555D6EF3AB6C,Europe,ES,2025-10-14,99,active,bank,30,60.73,True,True
U476B6D285D97,North America,US,2024-03-21,671,active,card,7,216.03,True,True
U5ED626F93AE9,Asia Pacific,KR,2024-08-25,514,active,card,2,1496.25,True,True
UEA62E8ABEB67,North America,US,2024-11-05,442,active,bank,0,862.64,True,True
U79D506884D5B,Europe,FR,2022-05-15,1347,active,card,2,3010.2,True,True
U1FA7191F118A,North America,MX,2025-08-30,144,inactive,bank,2,5.49,True,True
U269CEBA421D7,Europe,DE,2025-08-31,143,active,balance,14,271.24,True,True
U6E4E9825193E,Europe,ES,2025-10-31,82,active,card,11,98.21,True,True
U7CD62A61236D,North America,US,2024-09-09,499,active,bank,1,1032.95,True,True
U8D9DE4B114DB,North America,MX,2024-08-24,515,suspended,balance,30,220.21,True,True
U3CA98ED7CD4B,Latin America,AR,2025-06-21,214,active,card,2,92.97,True,True
U87A9655017E0,North America,US,2025-09-05,138,active,balance,5,944.64,True,True
UE8C78280E5DE,North America,US,2025-10-21,92,active,bank,51,336.52,True,False
UF6B14BF15278,North America,CA,2024-10-29,449,active,card,2,71.73,True,True
U3741CB7D41C2,Europe,UK,2025-01-01,385,active,card,2,596.79,True,True
U87E4B857E63F,Europe,IT,2023-12-26,757,active,balance,13,349.71,True,False
UCACCE7BF78AC,Europe,DE,2024-05-09,622,active,card,7,514.63,True,True
UA5B718966837,North America,US,2025-01-11,375,active,card,10,19.39,True,True
U4EB638A38BB6,North America,US,2026-01-17,4,inactive,balance,35,465.74,True,True
U1250C1E8F7FE,North America,US,2025-01-26,360,active,bank,7,1601.87,True,True
UE07391EBC6FE,Asia Pacific,KR,2025-07-09,196,active,crypto,2,154.08,True,True
UB82F03C315CB,Asia Pacific,SG,2025-02-27,328,active,bank,11,2034.01,True,True
UFB5B103114CF,Europe,UK,2025-08-01,173,active,bank,22,4815.79,False,False
U0E04411B08CF,North America,MX,2023-03-27,1031,active,balance,1,1021.99,True,True
UD54CBD04EED6,North America,CA,2024-05-31,600,active,bank,1,100.12,True,True
U84BEDD5204A1,North America,US,2025-07-24,181,active,balance,7,67.37,True,True
UB61790F09526,North America,US,2023-12-05,778,active,card,3,85.94,True,False
UF30019AB0BEB,North America,US,2025-12-12,40,active,card,18,20.01,True,True
UC351EFC81B5A,North America,MX,2024-06-04,596,active,card,0,212.07,True,True
UFA8C132B68F0,Europe,FR,2023-10-06,838,active,balance,12,144.36,True,True
U95CC9BCC193B,Europe,IT,2025-03-12,315,active,card,1,552.14,True,True
U93334B15A16D,North America,US,2025-07-16,189,active,bank,4,210.35,True,True
U081CE2E6568D,Europe,NL,2025-11-22,60,active,crypto,4,13.32,True,True
U95A4F1254832,Europe,NL,2025-03-18,309,active,card,4,22.62,True,True
UB82E45F36A26,Latin America,CO,2025-10-11,102,active,balance,1,48.35,True,True
U8D5C14D6B41B,North America,CA,2025-05-04,262,active,balance,2,1529.28,True,True
U1F7CD1EF78CA,North America,CA,2024-12-28,389,active,card,17,2534.91,True,True
U1DBD6A4D7ADC,North America,MX,2025-10-13,100,suspended,card,8,321.74,True,True
UD579840623A1,MEA,NG,2025-09-10,133,active,bank,2,1357.95,True,True
U8F008A3FDFBE,Europe,FR,2025-09-04,139,active,card,1,315.43,True,True
U0CEB2FBF3D18,Asia Pacific,SG,2025-05-15,251,active,balance,1,421.03,True,True
UA94B397B41E3,North America,US,2025-11-11,71,active,card,2,6.16,True,True
U72BAA9DFB32B,North America,US,2023-12-15,768,active,bank,14,112.46,True,True
U0F318693AE4D,North America,US,2025-03-22,305,active,bank,7,4064.18,True,True
UC63029E0D340,Europe,DE,2023-01-19,1098,active,card,2,64.2,True,True
UE3D66DE20DBC,Asia Pacific,AU,2025-09-27,116,inactive,card,8,179.44,True,False
U9D0EE69D6BBD,Asia Pacific,AU,2025-03-15,312,active,card,9,561.84,True,True
U262798639CB6,North America,US,2025-12-24,28,active,card,3,218.81,True,True
UC3C059988368,North America,MX,2025-07-23,182,active,crypto,2,2011.06,False,True
U7C014782A1C5,North America,US,2025-04-24,272,suspended,bank,5,339.1,True,False
U26485041BFB7,Europe,DE,2025-11-19,63,active,bank,9,7920.47,True,True
UD3207E01FF70,North America,US,2023-09-16,858,active,balance,7,23.18,True,True
UDDCDAFC2B64F,Europe,FR,2025-11-30,52,active,balance,2,466.91,False,True
UB3C5AD4753EB,North America,US,2024-12-19,398,active,balance,13,55.46,True,True
U9583BF2D4634,Europe,IT,2025-12-19,33,inactive,balance,30,491.38,True,True
U073BE0CFD76E,North America,MX,2025-02-04,351,inactive,bank,4,752.13,True,True
U69A5E339699D,North America,MX,2025-11-16,66,active,balance,1,164.97,True,True
U9009C9CFD669,North America,US,2024-12-06,411,active,crypto,3,21.57,True,True
UE98200BEDF10,North America,US,2024-06-01,599,active,card,3,532.87,True,True
UD7331B32783E,North America,CA,2025-07-15,190,active,balance,10,58.75,True,True
UAEF483959496,Latin America,BR,2025-12-02,50,active,bank,9,39.29,True,True
U7EEB3339AF87,Europe,IT,2024-11-08,439,active,bank,15,96.27,True,True
U26378DDE540D,Asia Pacific,IN,2025-09-07,136,suspended,bank,1,17193.04,False,True
